EmployeeID,Age,Gender,JobRole,YearsAtCompany,Salary,JobSatisfaction,PerformanceScore,WorkLifeBalance,Left
14062,38,Male,Software Engineer,23,89913,3,5,3,No
14063,59,Male,Operations Manager,4,73963,3,2,5,No
14064,36,Female,Financial Analyst,13,117517,5,4,5,No
14065,36,Female,Operations Manager,10,75685,2,4,5,No
14066,41,Female,Quality Assurance Engineer,13,57700,2,4,4,No
14067,36,Male,Data Engineer,26,100761,1,1,1,No
14068,56,Male,Operations Manager,5,83194,3,4,2,No
14069,27,Female,Marketing Analyst,15,44697,1,3,4,No
14070,51,Female,Compliance Analysts,2,43216,3,5,5,No
14071,29,Male,Project Manager,21,92128,3,5,5,No
14072,52,Male,Data Scientist,2,91750,2,1,5,No
14073,53,Male,HR Specialist,15,61724,2,4,4,Yes
14074,36,Female,Product Manager,26,111762,5,3,5,No
14075,39,Female,Software Engineer,28,89122,2,4,3,No
14076,34,Male,Compliance Analysts,27,99036,5,4,4,No
14077,45,Male,Software Engineer,13,42140,5,3,3,No
14078,35,Male,Network Engineer,1,59094,4,4,5,No
14079,49,Female,Financial Analyst,21,42554,1,2,5,No
14080,32,Female,Network Engineer,23,82563,4,2,2,No
14081,27,Male,Accountant ,21,39751,2,2,3,Yes
14082,46,Male,Product Manager,7,59619,2,1,4,No
14083,22,Male,Network Engineer,3,90251,5,5,5,No
14084,46,Male,Marketing Analyst,22,118569,5,1,1,No
14085,23,Female,Compliance Analysts,17,110756,2,1,3,No
14086,53,Male,Software Developer,3,105460,1,5,3,No
14087,34,Female,UX/UI Designer,9,94766,4,1,3,No
14088,54,Male,Business Analyst,15,100881,1,5,5,No
14089,53,Male,Data Engineer,3,51064,4,3,3,No
14090,45,Female,Data Scientist,1,61989,2,3,3,No
14091,48,Male,UX/UI Designer,18,49182,2,2,1,No
14092,25,Female,Accountant ,15,39916,5,2,2,No
14093,45,Female,Product Manager,2,85412,5,2,3,No
14094,44,Male,Operations Manager,15,117570,4,4,5,No
14095,50,Male,Financial Analyst,14,76284,1,4,3,No
14096,55,Female,Business Intelligence Analyst,29,39803,1,4,4,No
14097,42,Male,Network Engineer,16,106177,3,4,2,No
14098,51,Male,Software Engineer,21,62462,1,2,5,No
14099,47,Female,Project Manager,24,56029,5,1,3,No
14100,41,Female,Operations Manager,12,86805,4,5,1,No
14101,37,Female,Financial Analyst,5,36145,1,5,4,No
14102,24,Male,Business Analyst,24,119368,1,5,2,Yes
14103,58,Female,Software Engineer,23,88990,3,5,1,No
14104,46,Female,Network Engineer,16,57936,3,2,4,No
14105,44,Male,Business Analyst,22,52547,1,1,4,No
14106,22,Male,Business Analyst,24,53341,3,4,5,No
14107,54,Male,Data Engineer,16,116322,5,2,5,No
14108,36,Female,Project Manager,22,42355,3,4,3,No
14109,38,Female,Data Engineer,14,93422,1,5,3,No
14110,55,Male,Project Manager,15,63617,5,3,2,No
14111,38,Male,Product Manager,17,52003,2,1,3,Yes
14112,25,Female,Business Analyst,19,93142,2,3,2,No
14113,34,Male,Quality Assurance Engineer,14,119765,3,1,4,No
14114,25,Male,Compliance Analysts,22,87351,5,1,1,No
14115,28,Male,Network Engineer,11,46073,2,5,5,No
14116,30,Male,Financial Analyst,10,81512,3,4,5,No
14117,44,Male,Quality Assurance Engineer,2,74821,3,3,5,No
14118,54,Male,Compliance Analysts,21,91304,2,2,1,No
14119,54,Male,Financial Analyst,18,69675,1,5,5,No
14120,41,Male,Quality Assurance Engineer,1,77231,3,3,2,No
14121,25,Female,Marketing Analyst,22,76459,2,5,5,No
14122,22,Female,Financial Analyst,14,35183,3,2,4,Yes
14123,55,Female,Operations Manager,26,116833,3,5,2,No
14124,48,Female,Sales Manager,11,38320,5,2,1,No
14125,42,Male,Business Analyst,18,38683,1,4,4,No
14126,45,Male,Data Engineer,3,96915,4,2,2,No
14127,36,Male,Business Intelligence Analyst,12,110284,4,5,5,No
14128,56,Female,Compliance Analysts,9,35964,5,5,5,Yes
14129,46,Male,Business Analyst,20,56593,1,2,4,No
14130,30,Male,Financial Analyst,6,104678,4,1,3,No
14131,38,Male,Project Manager,6,52855,5,1,4,No
14132,42,Female,Business Intelligence Analyst,20,68402,1,3,5,No
14133,34,Male,Network Engineer,15,78854,2,1,1,No
14134,24,Male,Software Engineer,20,118223,1,2,3,No
14135,25,Female,Compliance Analysts,11,117781,3,4,1,No
14136,25,Female,Compliance Analysts,10,72559,5,2,1,No
14137,49,Male,Network Engineer,15,75929,5,1,4,No
14138,28,Male,Software Engineer,4,55589,3,2,2,No
14139,47,Male,Compliance Analysts,22,99557,5,3,3,No
14140,32,Female,Network Engineer,16,97537,1,4,5,No
14141,45,Male,Marketing Analyst,28,43144,1,2,4,No
14142,31,Male,Compliance Analysts,16,62079,3,4,3,Yes
14143,58,Male,Software Engineer,23,52955,5,4,1,No
14144,34,Female,UX/UI Designer,1,102408,5,5,4,No
14145,40,Female,Operations Manager,8,56555,4,1,5,No
14146,40,Male,Data Engineer,19,63724,1,3,2,Yes
14147,33,Male,Sales Manager,16,61147,4,2,4,No
14148,43,Female,Sales Manager,26,118202,4,1,5,No
14149,58,Female,Business Analyst,20,103197,5,1,5,No
14150,51,Female,Data Engineer,22,107703,3,4,5,No
14151,33,Female,Product Manager,12,73840,3,1,1,No
14152,50,Female,HR Specialist,18,103054,2,3,2,No
14153,42,Male,Product Manager,9,116166,3,5,3,No
14154,32,Male,Business Intelligence Analyst,4,63168,2,3,2,No
14155,58,Male,UX/UI Designer,12,43800,1,4,1,No
14156,39,Male,UX/UI Designer,2,95576,3,4,3,No
14157,48,Male,Customer Support Specialist,16,97723,5,3,4,No
14158,58,Male,Project Manager,29,69444,5,3,1,No
14159,33,Male,Accountant ,14,95330,3,5,1,No
14160,44,Female,Software Engineer,5,63897,4,3,3,No
14161,55,Male,Financial Analyst,5,56060,5,4,3,No
14162,59,Male,Project Manager,23,42542,5,5,5,No
14163,44,Male,Product Manager,5,92210,2,2,2,No
14164,46,Male,Accountant ,9,97590,3,4,4,No
14165,25,Female,Marketing Analyst,6,31913,1,1,2,No
14166,51,Female,HR Specialist,21,69798,1,2,1,No
14167,51,Male,Software Engineer,19,76209,3,2,1,No
14168,34,Male,UX/UI Designer,13,47952,4,5,3,No
14169,35,Female,Marketing Analyst,4,106116,5,5,1,No
14170,29,Male,Product Manager,6,44429,1,1,1,No
14171,45,Male,Accountant ,18,105582,2,5,2,No
14172,39,Male,Financial Analyst,20,31257,2,1,3,No
14173,56,Female,UX/UI Designer,29,77284,5,5,4,No
14174,46,Female,Sales Manager,24,50343,3,1,1,Yes
14175,38,Male,Operations Manager,4,79185,5,4,1,No
14176,53,Female,Data Scientist,5,39519,4,3,5,No
14177,45,Male,Sales Manager,10,51080,2,1,4,No
14178,28,Female,Software Developer,21,99283,1,1,2,No
14179,34,Male,Business Intelligence Analyst,19,95495,5,3,4,No
14180,48,Male,UX/UI Designer,7,83208,4,5,3,No
14181,26,Male,Compliance Analysts,6,56744,3,2,2,No
14182,57,Female,Software Developer,17,36835,1,1,4,No
14183,47,Male,Compliance Analysts,5,34461,3,2,4,No
14184,52,Male,Marketing Analyst,17,82966,4,5,1,No
14185,31,Male,Financial Analyst,18,119692,2,4,1,No
14186,47,Male,Operations Manager,15,83410,3,5,5,No
14187,43,Male,Software Engineer,16,77927,3,5,3,No
14188,33,Male,Operations Manager,9,98540,4,5,3,No
14189,53,Male,Product Manager,27,68318,2,1,2,No
14190,48,Male,Data Engineer,3,59155,3,4,4,No
14191,54,Male,Business Analyst,8,84971,3,1,4,Yes
14192,41,Male,Business Intelligence Analyst,26,87082,5,4,3,No
14193,34,Male,Network Engineer,20,105738,2,4,1,No
14194,35,Male,Quality Assurance Engineer,10,77688,4,2,4,No
14195,43,Male,Accountant ,16,115873,2,4,2,No
14196,39,Male,Data Scientist,12,52953,1,5,5,No
14197,50,Male,Product Manager,2,74771,4,5,4,Yes
14198,37,Female,UX/UI Designer,22,55529,2,1,4,No
14199,56,Male,Software Engineer,8,55413,4,2,4,No
14200,55,Female,Project Manager,29,85213,2,1,2,No
14201,24,Male,Sales Manager,10,72175,3,5,4,No
14202,25,Male,Sales Manager,20,102970,5,1,2,No
14203,26,Male,Accountant ,3,40090,3,3,3,No
14204,31,Male,Data Engineer,25,106428,2,5,5,No
14205,50,Male,Business Analyst,25,81069,2,3,4,No
14206,53,Male,Accountant ,9,110014,2,2,1,No
14207,52,Male,Customer Support Specialist,14,64552,5,3,2,No
14208,23,Female,Software Developer,4,65635,2,1,5,No
14209,33,Male,Sales Manager,21,63408,3,3,1,No
14210,48,Male,Customer Support Specialist,7,97938,3,3,1,No
14211,26,Male,Software Engineer,11,33746,5,4,5,No
14212,58,Male,Financial Analyst,20,82837,2,3,4,No
14213,48,Male,Data Engineer,5,58688,3,5,5,No
14214,44,Male,Accountant ,15,104388,4,1,1,No
14215,54,Male,Accountant ,7,119108,3,1,2,No
14216,25,Female,Compliance Analysts,2,75051,1,4,2,No
14217,42,Female,Business Analyst,14,77438,5,5,1,No
14218,45,Male,Operations Manager,4,79821,4,2,1,Yes
14219,52,Male,Data Scientist,29,99816,4,1,4,No
14220,45,Female,Software Engineer,6,56919,4,1,1,No
14221,31,Male,UX/UI Designer,24,45226,1,2,2,No
14222,23,Male,UX/UI Designer,8,57637,1,5,5,No
14223,52,Male,Business Intelligence Analyst,19,72929,2,5,2,No
14224,46,Male,Network Engineer,17,57818,2,3,2,No
14225,25,Male,Software Engineer,10,113183,3,4,3,No
14226,32,Female,Sales Manager,2,69846,1,1,1,No
14227,38,Male,Software Developer,9,95785,2,4,5,No
14228,23,Male,Marketing Analyst,16,95948,2,2,5,Yes
14229,27,Male,Data Scientist,3,71643,5,4,5,No
14230,30,Male,Software Developer,22,37609,3,4,1,No
14231,26,Male,Sales Manager,16,43638,1,5,5,No
14232,41,Female,Network Engineer,17,46861,1,5,4,Yes
14233,50,Female,Data Engineer,23,42319,3,4,5,No
14234,42,Male,Project Manager,5,61203,5,1,5,No
14235,30,Female,Data Engineer,23,72986,3,2,3,No
14236,49,Male,Quality Assurance Engineer,6,98165,4,5,2,No
14237,29,Male,Project Manager,28,92790,4,5,5,Yes
14238,52,Male,Business Analyst,27,112366,1,4,4,No
14239,41,Male,HR Specialist,5,61606,1,2,4,Yes
14240,48,Female,Project Manager,25,58722,3,1,3,No
14241,29,Male,Sales Manager,11,87182,4,1,1,No
14242,42,Male,Network Engineer,19,119821,2,5,2,No
14243,49,Male,Data Engineer,9,76987,1,3,3,No
14244,44,Female,Software Engineer,5,111315,1,1,3,No
14245,27,Female,Network Engineer,20,93108,3,1,5,No
14246,24,Male,Financial Analyst,24,84480,1,1,3,No
14247,26,Male,Customer Support Specialist,22,99792,5,2,3,No
14248,30,Female,Data Engineer,16,71840,2,2,3,No
14249,28,Male,Business Intelligence Analyst,2,88707,5,5,5,No
14250,25,Male,Business Analyst,2,54166,4,1,1,No
14251,26,Male,Business Analyst,20,53452,3,1,2,No
14252,32,Male,Data Engineer,4,44835,1,5,1,No
14253,36,Male,Product Manager,2,92838,3,3,3,No
14254,55,Female,Customer Support Specialist,22,71083,4,4,1,Yes
14255,34,Male,Sales Manager,8,30170,2,2,2,No
14256,28,Male,Operations Manager,2,47424,3,5,3,Yes
14257,27,Male,Quality Assurance Engineer,15,68949,1,5,4,No
14258,51,Male,Accountant ,10,75005,5,5,4,No
14259,43,Female,Financial Analyst,8,67415,3,1,3,No
14260,46,Male,Business Analyst,20,78881,4,3,3,No
14261,49,Male,Data Scientist,24,85979,1,2,5,No
14262,41,Male,UX/UI Designer,13,34954,5,2,3,No
14263,24,Female,UX/UI Designer,1,68427,5,3,5,No
14264,26,Female,Software Developer,29,43509,4,3,1,No
14265,22,Male,Business Analyst,1,102325,3,2,3,No
14266,36,Female,Data Scientist,26,87111,1,3,1,No
14267,47,Male,Data Scientist,16,52534,2,1,3,No
14268,24,Male,UX/UI Designer,4,67559,4,1,1,No
14269,55,Male,UX/UI Designer,2,101304,2,2,1,No
14270,26,Female,Network Engineer,24,48243,1,4,5,No
14271,52,Female,Business Intelligence Analyst,5,87181,4,3,5,No
14272,34,Male,Accountant ,6,69467,4,2,1,No
14273,22,Female,Business Analyst,25,37765,1,3,4,No
14274,43,Male,Financial Analyst,23,82985,5,3,4,No
14275,36,Male,Software Engineer,27,39062,5,3,5,No
14276,47,Male,Product Manager,17,92944,2,5,5,No
14277,39,Female,Financial Analyst,17,67133,5,2,4,No
14278,30,Male,Sales Manager,4,110919,3,1,4,No
14279,22,Female,Network Engineer,17,104325,4,4,3,No
14280,30,Female,Network Engineer,21,116629,1,1,3,Yes
14281,44,Male,Marketing Analyst,11,85485,3,5,2,No
14282,23,Male,Accountant ,27,72147,3,2,3,No
14283,35,Male,Data Scientist,15,103521,4,4,2,No
14284,59,Female,Accountant ,1,69923,1,3,4,No
14285,39,Male,Data Engineer,22,89989,4,1,5,No
14286,37,Male,Sales Manager,14,53439,1,4,1,No
14287,50,Male,Data Engineer,26,77834,4,1,1,No
14288,32,Male,Customer Support Specialist,15,113117,2,5,5,No
14289,27,Male,Compliance Analysts,21,73411,4,4,3,No
14290,24,Female,Customer Support Specialist,29,100482,1,5,5,No
14291,35,Male,Marketing Analyst,2,48289,5,4,3,No
14292,23,Male,Product Manager,28,79212,5,1,3,No
14293,53,Male,Marketing Analyst,12,96840,3,1,1,No
14294,52,Female,HR Specialist,28,77840,1,1,3,No
14295,32,Male,Project Manager,24,84371,3,2,1,No
14296,43,Female,HR Specialist,6,104909,1,2,5,No
14297,24,Male,Data Engineer,8,37797,2,3,3,Yes
14298,52,Male,Product Manager,10,114705,4,4,3,No
14299,54,Female,Financial Analyst,4,63374,2,3,1,Yes
14300,45,Female,Operations Manager,12,91188,2,3,1,No
14301,22,Female,Business Analyst,9,63858,5,1,3,No
14302,36,Male,Operations Manager,18,71385,3,5,5,No
14303,58,Male,Business Intelligence Analyst,4,116920,3,3,1,No
14304,48,Male,UX/UI Designer,5,92683,3,3,1,No
14305,59,Male,Financial Analyst,28,96920,1,2,2,No
14306,48,Male,Data Scientist,9,53925,2,2,3,No
14307,33,Male,Customer Support Specialist,2,49757,3,3,4,No
14308,24,Male,Data Engineer,24,33848,3,3,2,No
14309,51,Male,Accountant ,4,32184,1,5,1,No
14310,53,Male,Business Analyst,8,91268,4,1,2,Yes
14311,44,Female,Business Intelligence Analyst,24,50710,5,1,2,No
14312,23,Male,Data Engineer,9,94640,3,5,1,No
14313,28,Male,Accountant ,28,103623,3,2,4,No
14314,55,Female,HR Specialist,19,92525,5,1,4,No
14315,53,Male,Sales Manager,28,114604,5,1,1,Yes
14316,53,Male,Project Manager,15,40862,1,4,5,No
14317,35,Female,Business Intelligence Analyst,22,78606,5,1,2,No
14318,24,Male,Product Manager,4,33909,2,2,5,No
14319,53,Female,Operations Manager,19,118456,5,3,5,No
14320,57,Female,UX/UI Designer,22,106977,1,3,5,No
14321,38,Male,Compliance Analysts,2,61014,3,2,3,No
14322,24,Male,Software Engineer,8,30579,1,2,3,No
14323,31,Male,Data Scientist,4,55294,1,2,2,No
14324,39,Male,Customer Support Specialist,26,50890,2,2,5,No
14325,24,Male,Software Engineer,8,97689,2,5,3,No
14326,31,Male,Software Developer,24,102805,5,1,3,No
14327,30,Female,Customer Support Specialist,8,53831,4,3,4,No
14328,32,Male,Data Engineer,1,60404,2,2,2,Yes
14329,54,Male,Data Scientist,5,114959,3,2,2,No
14330,57,Female,Software Developer,10,99870,4,5,1,No
14331,47,Female,Data Engineer,6,53205,3,5,5,No
14332,48,Male,Customer Support Specialist,12,119063,5,4,3,No
14333,59,Female,Project Manager,14,65751,4,4,2,No
14334,43,Male,HR Specialist,9,93745,5,4,4,No
14335,47,Male,Data Engineer,25,80389,4,4,2,No
14336,43,Male,Quality Assurance Engineer,21,72348,1,5,4,No
14337,26,Male,Data Engineer,16,74693,4,1,1,No
14338,56,Male,Sales Manager,3,109516,5,3,5,No
14339,23,Male,Compliance Analysts,25,81034,5,4,4,No
14340,56,Male,Accountant ,12,111564,2,4,3,Yes
14341,30,Male,Accountant ,22,98761,5,2,4,No
14342,39,Male,Product Manager,23,96716,5,4,3,No
14343,33,Female,HR Specialist,14,70123,1,1,5,No
14344,24,Male,Business Analyst,29,93002,4,5,2,No
14345,39,Male,Customer Support Specialist,4,48227,4,1,1,No
14346,59,Female,Business Intelligence Analyst,19,43313,2,5,2,No
14347,28,Female,Software Engineer,20,97622,1,5,4,No
14348,54,Male,Data Scientist,27,34472,3,2,4,No
14349,27,Male,Customer Support Specialist,23,104607,2,4,1,No
14350,39,Female,Operations Manager,7,103446,4,4,5,No
14351,43,Male,Business Analyst,15,49209,3,2,5,No
14352,30,Male,Data Scientist,14,66301,2,1,4,No
14353,56,Male,Accountant ,13,84791,1,1,4,No
14354,44,Male,Financial Analyst,12,74456,2,2,3,No
14355,33,Female,Business Intelligence Analyst,15,100140,2,2,1,No
14356,45,Female,Sales Manager,15,119662,4,5,4,No
14357,30,Male,Operations Manager,16,78139,3,4,2,No
14358,34,Female,Quality Assurance Engineer,7,72680,5,5,1,No
14359,38,Male,Compliance Analysts,23,63971,2,4,5,No
14360,28,Male,Financial Analyst,24,113963,1,4,1,No
14361,38,Male,Network Engineer,10,50854,5,1,1,No
14362,45,Male,UX/UI Designer,16,52432,1,3,3,No
14363,23,Male,Product Manager,12,62803,1,5,4,No
14364,56,Female,Software Engineer,26,62790,1,3,3,No
14365,49,Male,Product Manager,26,80003,2,2,5,No
14366,40,Female,Business Analyst,12,110852,2,2,2,No
14367,54,Male,Financial Analyst,23,64563,2,2,3,No
14368,42,Male,Data Engineer,26,101015,1,2,3,No
14369,31,Female,Sales Manager,7,33744,2,1,2,No
14370,30,Male,Quality Assurance Engineer,1,113282,5,4,5,No
14371,59,Male,Product Manager,9,52868,4,3,3,No
14372,27,Male,UX/UI Designer,8,55786,3,4,4,No
14373,56,Male,Software Developer,28,74715,2,3,2,No
14374,39,Male,Network Engineer,23,33967,4,2,4,No
14375,40,Male,Sales Manager,23,84680,5,2,4,No
14376,26,Male,Network Engineer,17,34297,3,3,5,No
14377,46,Male,Financial Analyst,15,87740,5,4,5,No
14378,32,Female,Product Manager,18,95564,4,1,5,No
14379,31,Female,Sales Manager,22,87815,5,3,2,No
14380,38,Male,HR Specialist,22,77374,2,3,1,No
14381,57,Female,Operations Manager,29,68923,3,4,5,No
14382,47,Female,Customer Support Specialist,24,105494,1,4,3,No
14383,52,Male,Product Manager,23,69263,4,4,1,No
14384,53,Male,Software Developer,12,110218,1,1,1,No
14385,42,Male,Marketing Analyst,19,38064,5,3,1,No
14386,39,Female,Product Manager,17,89753,2,2,3,Yes
14387,39,Male,Compliance Analysts,7,64345,2,2,5,No
14388,22,Male,Data Scientist,17,67343,3,4,2,No
14389,35,Male,Compliance Analysts,26,86191,5,5,4,No
14390,29,Female,Sales Manager,25,59477,4,2,1,No
14391,23,Male,Sales Manager,12,44909,3,2,1,No
14392,36,Male,Sales Manager,5,108677,2,5,5,No
14393,55,Female,Financial Analyst,25,108580,1,4,3,No
14394,57,Female,Software Engineer,4,110518,5,5,3,No
14395,22,Female,Operations Manager,29,88136,5,4,3,No
14396,42,Female,Business Analyst,7,30816,3,4,4,No
14397,22,Female,Software Developer,9,119771,4,1,4,No
14398,53,Female,UX/UI Designer,6,98772,4,3,2,No
14399,41,Female,Financial Analyst,22,118161,1,1,1,Yes
14400,57,Female,Operations Manager,11,64228,4,4,3,No
14401,51,Male,Quality Assurance Engineer,12,42224,5,2,4,No
14402,28,Male,Sales Manager,2,82076,5,2,4,Yes
14403,43,Male,Software Engineer,8,119681,4,1,3,No
14404,31,Male,UX/UI Designer,2,43257,5,2,5,No
14405,29,Female,Software Engineer,21,113350,5,3,3,No
14406,48,Male,Accountant ,12,47969,5,3,1,No
14407,31,Female,Customer Support Specialist,21,94577,1,5,5,No
14408,35,Female,Compliance Analysts,20,30498,1,4,3,No
14409,32,Male,Business Intelligence Analyst,1,35401,1,5,4,No
14410,27,Male,Compliance Analysts,25,79046,3,5,4,No
14411,42,Male,Financial Analyst,4,57667,1,1,3,Yes
14412,54,Male,Compliance Analysts,6,35326,3,4,4,Yes
14413,40,Male,Software Developer,13,43503,4,1,1,No
14414,45,Male,Data Engineer,4,52393,1,2,1,No
14415,39,Female,Data Engineer,9,60214,3,2,3,No
14416,56,Male,Business Analyst,18,104430,1,3,4,No
14417,58,Male,Software Engineer,9,37387,4,1,3,No
14418,40,Male,Customer Support Specialist,16,110027,3,1,4,No
14419,45,Male,Customer Support Specialist,11,87366,3,2,2,No
14420,55,Male,Financial Analyst,29,41445,2,5,4,No
14421,43,Male,Marketing Analyst,29,100930,4,5,5,No
14422,25,Male,Operations Manager,6,55480,3,3,1,No
14423,31,Female,Software Developer,29,112755,2,1,4,No
14424,23,Female,Marketing Analyst,16,117208,5,3,2,No
14425,29,Male,Quality Assurance Engineer,8,35038,3,3,4,No
14426,54,Female,Network Engineer,19,87350,4,4,1,No
14427,59,Male,Accountant ,5,72406,4,1,5,No
14428,49,Female,Business Intelligence Analyst,27,64805,3,5,4,No
14429,31,Male,Software Developer,8,54963,3,3,3,No
14430,22,Male,Software Developer,26,57308,4,1,4,No
14431,55,Male,Operations Manager,25,92025,2,5,4,No
14432,24,Female,Product Manager,25,116387,2,4,4,No
14433,30,Male,Business Intelligence Analyst,9,99836,1,5,2,No
14434,26,Female,Data Engineer,3,60902,1,2,2,No
14435,31,Male,Software Engineer,1,31603,3,3,5,No
14436,33,Male,Marketing Analyst,15,53145,3,2,5,No
14437,39,Male,Software Developer,2,46189,5,3,5,No
14438,42,Female,Compliance Analysts,12,64145,5,3,5,No
14439,42,Male,Data Engineer,10,115296,1,2,2,No
14440,22,Male,Accountant ,25,66205,1,5,5,Yes
14441,24,Female,Business Intelligence Analyst,29,111652,3,1,4,No
14442,26,Male,Software Developer,4,82366,2,4,3,No
14443,46,Male,Data Engineer,4,80959,2,5,3,No
14444,29,Male,Software Developer,12,109342,5,4,5,No
14445,38,Male,Financial Analyst,29,63030,2,4,2,No
14446,30,Male,Network Engineer,12,74885,2,1,5,No
14447,53,Female,Sales Manager,27,30447,5,2,1,No
14448,27,Female,Data Engineer,13,81643,1,1,1,No
14449,42,Female,Quality Assurance Engineer,11,47129,4,5,3,No
14450,28,Male,Software Engineer,21,70044,4,3,4,No
14451,28,Male,Operations Manager,7,92525,1,4,5,No
14452,48,Female,Software Engineer,7,100862,3,3,2,No
14453,29,Female,Operations Manager,22,117820,4,1,3,No
